article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index,HPI
338909,Richard von WeizsÃ¤cker,Male,1920,Stuttgart,,Germany,Europe,48.78333,9.18333,Politician,Government,Institutions,49,1966493,40133,23.4875,61.53501791
236915,Friedrich Mohs,Male,1773,Gernrode,,Germany,Europe,51.72444,11.13917,Geologist,Natural Sciences,Science & Technology,30,257209,8574,23.4865,61.53049597
1235773,"Louis-Antoine, Duke of Angouleme",Male,1775,Paris,,France,Europe,48.8044,2.12316,Nobleman,Government,Institutions,30,325940,10865,23.4864,61.53004377
183716,Anders Zorn,Male,1860,Mora,,Sweden,Europe,61.01667,14.53333,Artist,Fine Arts,Arts,33,671293,20342,23.4847,61.52235647
176848,TotÃ²,Male,1898,Naples,,Italy,Europe,,,Actor,Film And Theatre,Arts,26,2739874,105380,23.4841,61.51964331
43084,Sharon Stone,Female,1958,Meadville,PA,United States,North America,41.65,-80.15,Actor,Film And Theatre,Arts,54,15118165,279966,23.4836,61.51738234
285012,Camilo Cienfuegos,Male,1932,Havana,,Cuba,North America,23.13333,-82.38333,Social Activist,Activism,Public Figure,31,1603385,51722,23.4829,61.51421698
655989,Clifford Geertz,Male,1926,San Francisco-Bay Area,CA,United States,North America,37.78333,-122.41667,Anthropologist,Social Sciences,Science & Technology,26,1448221,55701,23.4825,61.5124082
649579,Turgut Ã–zal,Male,1927,Malatya,,Turkey,Asia,38.35,38.3,Politician,Government,Institutions,44,1754844,39883,23.4823,61.51150382
133249,Madeleine Albright,Female,1937,Prague,,Czech Republic,Europe,50.07528,14.40556,Diplomat,Government,Institutions,46,3400355,73921,23.4822,61.51105162
379531,Lennart Meri,Male,1929,Tallinn,,Estonia,Europe,59.43722,24.74528,Politician,Government,Institutions,39,402718,10326,23.4816,61.50833846
935938,Denis Law,Male,1940,Aberdeen,,United Kingdom,Europe,57.1526,-2.11,Soccer Player,Team Sports,Sports,33,1585131,48034,23.4797,61.49974677
335230,Islam Karimov,Male,1938,Samarkand,,Uzbekistan,Asia,39.7,66.98333,Politician,Government,Institutions,55,1086474,19754,23.4791,61.49703361
13616,Howard Carter,Male,1874,London,,United Kingdom,Europe,51.5004,-0.1909,Archaeologist,Natural Sciences,Science & Technology,53,6778313,127893,23.4789,61.49612922
33825,Wole Soyinka,Male,1934,Abeokuta,,Nigeria,Africa,7.16083,3.34833,Writer,Language,Humanities,61,1546113,25346,23.4787,61.49522483
168494,F. Murray Abraham,Male,1939,Pittsburgh,PA,United States,North America,40.43972,-79.97639,Actor,Film And Theatre,Arts,37,2743845,74158,23.478,61.49205947
909387,Pola Negri,Female,1897,Lipno,,Poland,Europe,52.85,19.16667,Actor,Film And Theatre,Arts,29,1692562,58364,23.4778,61.49115508
23624018,Louis the Younger,Male,835,Other,,Unknown,Unknown,,,Politician,Government,Institutions,27,171191,6340,23.4777,61.49070289
25807927,Hebe Camargo,Female,1929,TaubatÃ©,,Brazil,South America,-23.03333,-45.55,Presenter,Media Personality,Public Figure,157,1264929,8057,23.477,61.48753753
49367,Laurent-DÃ©sirÃ© Kabila,Male,1939,Likasi,,Democratic Republic Of Congo,Africa,,,Politician,Government,Institutions,42,1027859,24473,23.4769,61.48708534
47399,Edgar the Peaceful of England,Male,943,Wessex,,United Kingdom,Europe,51.2,-2,Politician,Government,Institutions,37,516191,13951,23.4769,61.48708534
433968,Ilya Ehrenburg,Male,1891,Kiev,,Ukraine,Europe,50.45,30.52333,Writer,Language,Humanities,28,612603,21879,23.4762,61.48391998
162654,RenÃ© Antoine Ferchault de RÃ©aumur,Male,1683,La Rochelle,,France,Europe,46.1591,-1.1517,Biologist,Natural Sciences,Science & Technology,28,355867,12710,23.4757,61.48165901
42091,John Dillinger,Male,1903,Indianapolis,IN,United States,North America,39.791,-86.148,Mafioso,Outlaws,Public Figure,32,16697515,521797,23.4744,61.47578049
51298,Aaron Copland,Male,1900,New York,NY,United States,North America,40.69278,-73.99028,Composer,Music,Arts,39,2707719,69429,23.4741,61.4744239
396028,Ã‰tienne Geoffroy Saint-Hilaire,Male,1772,Ã‰tampes,,France,Europe,48.4343,2.1615,Biologist,Natural Sciences,Science & Technology,33,336318,10191,23.4726,61.46764099
77179,George Martin,Male,1926,HM Prison Holloway,,United Kingdom,Europe,51.55401,-0.12531,Musician,Music,Arts,39,3040392,77959,23.4701,61.45633614
644253,Johann Martin Schleyer,Male,1831,Lauda-KÃ¶nigshofen,,Germany,Europe,49.56861,9.70389,Linguist,Language,Humanities,31,157022,5065,23.47,61.45588395
305910,Eduardo Galeano,Male,1940,Montevideo,,Uruguay,South America,-34.88361,-56.18194,Writer,Language,Humanities,31,3027633,97666,23.47,61.45588395
228111,Antonio JosÃ© de Sucre,Male,1795,CumanÃ¡,,Venezuela,South America,10.45639,-64.1675,Politician,Government,Institutions,40,2872336,71808,23.4693,61.45271859
149709,Willie Nelson,Male,1933,Abbott,TX,United States,North America,31.88387,-97.07568,Musician,Music,Arts,34,8318109,244650,23.4692,61.4522664
430172,Ali al-Rida,Male,766,Medina,,Saudi Arabia,Asia,24.46667,39.6,Religious Figure,Religion,Institutions,27,374298,13863,23.4686,61.44955323
353288,Eduard Shevardnadze,Male,1928,Guria,,Georgia,Asia,42.01778,42.05611,Politician,Government,Institutions,47,1147244,24409,23.4681,61.44729226
52263,Cliff Richard,Male,1940,Lucknow,,India,Asia,26.8,80.9,Musician,Music,Arts,38,5744676,151176,23.4673,61.44367471
854039,Peter I of Yugoslavia,Male,1844,Belgrade,,Serbia,Europe,44.81667,20.46667,Politician,Government,Institutions,33,621402,18830,23.467,61.44231813
254135,Louis Spohr,Male,1784,Braunschweig,,Germany,Europe,52.26667,10.51667,Composer,Music,Arts,27,507367,18791,23.4669,61.44186593
665725,Hugo de Vries,Male,1848,Haarlem,,Netherlands,Europe,52.38333,4.63333,Biologist,Natural Sciences,Science & Technology,31,612593,19761,23.4667,61.44096155
1136889,Omar Mukhtar,Male,1862,Tobruk,,Libya,Africa,,,Social Activist,Activism,Public Figure,34,2239106,65856,23.4664,61.43960496
15898,John Major,Male,1943,Carshalton,,United Kingdom,Europe,51.3652,-0.1676,Politician,Government,Institutions,59,3836165,65020,23.4664,61.43960496
437395,Hisham ibn Abd al-Malik,Male,691,Other,,Unknown,Unknown,,,Politician,Government,Institutions,26,326716,12566,23.4658,61.4368918
196670,Frederick V of Denmark,Male,1723,Copenhagen,,Denmark,Europe,55.67583,12.57889,Politician,Government,Institutions,27,496290,18381,23.4657,61.4364396
33290,WisÅ‚awa Szymborska,Female,1923,KÃ³rnik,,Poland,Europe,52.25,17.1,Writer,Language,Humanities,70,3890758,55582,23.4654,61.43508302
317022,Fausto Coppi,Male,1919,Castellania,,Italy,Europe,44.78333,8.91667,Cyclist,Individual Sports,Sports,32,1473776,46056,23.4635,61.42649134
833172,Bettina von Arnim,Female,1785,Frankfurt,,Germany,Europe,50.11667,8.68333,Writer,Language,Humanities,29,652108,22486,23.4617,61.41835184
255405,Bruce Dickinson,Male,1958,Worksop,,United Kingdom,Europe,53.3096,-1.1227,Singer,Music,Arts,40,8476449,211911,23.461,61.41518648
351734,Italo Balbo,Male,1896,Ferrara,,Italy,Europe,44.83333,11.61667,Military Personnel,Military,Institutions,29,830424,28635,23.4608,61.4142821
199513,Igor Sikorsky,Male,1889,Kiev,,Ukraine,Europe,50.45,30.52333,Inventor,Invention,Science & Technology,36,1344125,37337,23.4606,61.41337771
210602,John Fowles,Male,1926,Leigh-on-Sea,,United Kingdom,Europe,51.5425,0.6535,Writer,Language,Humanities,35,915574,26159,23.4602,61.41156893
537725,Ibrahim Rugova,Male,1944,Crnce,,Serbia,Europe,42.7797,20.4531,Politician,Government,Institutions,39,683666,17530,23.4599,61.41021235
77788,Albert Uderzo,Male,1927,Fismes,,France,Europe,49.3078,3.6814,Comic Artist,Design,Arts,35,1151943,32913,23.4592,61.40704699
192241,Bertil Ohlin,Male,1899,Klippan,,Sweden,Europe,56.13444,13.12833,Economist,Social Sciences,Science & Technology,32,328047,10251,23.4587,61.40478602
547527,Jacques Monod,Male,1910,Paris,,France,Europe,48.8567,2.3508,Chemist,Natural Sciences,Science & Technology,36,621576,17266,23.4585,61.40388163
209843,Nicolas Jean de Dieu Soult,Male,1769,Saint-Amans-Soult,,France,Europe,43.4778,2.4906,Military Personnel,Military,Institutions,28,346341,12369,23.4565,61.39483775
46391,Ramsay MacDonald,Male,1866,Lossiemouth,,United Kingdom,Europe,57.7189,-3.2875,Politician,Government,Institutions,46,1069836,23257,23.4565,61.39483775
142992,William Baffin,Male,1584,London,,United Kingdom,Europe,51.50722,-0.1275,Explorer,Explorers,Exploration,36,246166,6838,23.4554,61.38986362
54985,Whoopi Goldberg,Female,1955,New York,NY,United States,North America,40.79028,-73.95972,Actor,Film And Theatre,Arts,58,14541732,250720,23.4545,61.38579387
39843,"Margaret, Maid of Norway",Female,1283,TÃ¸nsberg,,Norway,Europe,59.29806,10.42361,Nobleman,Government,Institutions,26,140479,5403,23.4538,61.38262851
671288,Abebe Bikila,Male,1932,Jato,,Ethiopia,Africa,9.01667,38.75,Athlete,Individual Sports,Sports,45,1486033,33023,23.4518,61.37358463
548569,GÃ©rard Philipe,Male,1922,Cannes,,France,Europe,43.5513,7.0128,Actor,Film And Theatre,Arts,37,1076903,29105,23.4512,61.37087147
240197,Allvar Gullstrand,Male,1862,Landskrona,,Sweden,Europe,55.86667,12.83333,Physician,Medicine,Science & Technology,38,250263,6586,23.4505,61.36770611
15965,James Hutton,Male,1726,Edinburgh,,United Kingdom,Europe,55.95306,-3.18889,Geologist,Natural Sciences,Science & Technology,38,1201767,31625,23.4502,61.36634953
22468,Osama bin Laden,Male,1957,Riyadh,,Saudi Arabia,Asia,24.63333,46.71667,Extremist,Outlaws,Public Figure,123,45515336,370043,23.4496,61.36363636
297204,Aryabhata,Male,476,Kerala,,India,Asia,,,Astronomer,Natural Sciences,Science & Technology,50,3921858,78437,23.4471,61.35233151
71421,Manuel Noriega,Male,1934,Panama City,,Panama,North America,8.98333,-79.51667,Politician,Government,Institutions,41,4290023,104635,23.4467,61.35052274
205510,Friedrich Georg Wilhelm von Struve,Male,1793,Hamburg,,Germany,Europe,53.55,9.93333,Astronomer,Natural Sciences,Science & Technology,32,177720,5554,23.4467,61.35052274
2274,Arthur Stanley Eddington,Male,1882,Kendal,,United Kingdom,Europe,54.326,-2.745,Astronomer,Natural Sciences,Science & Technology,36,851771,23660,23.4466,61.35007054
1740080,Edmund Phelps,Male,1933,Chicago,IL,United States,North America,42.04639,-87.69472,Economist,Social Sciences,Science & Technology,38,455213,11979,23.4459,61.34690518
154183,Harry Belafonte,Male,1927,New York,NY,United States,North America,40.80903,-73.94837,Singer,Music,Arts,35,5538138,158233,23.4456,61.3455486
324581,Cormac McCarthy,Male,1933,Providence,RI,United States,North America,41.82361,-71.42222,Writer,Language,Humanities,31,4649636,149988,23.4453,61.34419202
430961,Georg von Hertling,Male,1843,Darmstadt,,Germany,Europe,49.86667,8.65,Politician,Government,Institutions,26,280534,10790,23.4451,61.34328763
232700,Mungo Park,Male,1771,Selkirkshire,,United Kingdom,Europe,55.5,-3,Physician,Medicine,Science & Technology,32,264486,8265,23.4448,61.34193105
319743,Joaquim Maria Machado de Assis,Male,1839,Rio de Janeiro,,Brazil,South America,-22.90833,-43.19639,Writer,Language,Humanities,30,4576905,152564,23.4448,61.34193105
444733,Aleksei Grigorievich Stakhanov,Male,1906,Oryol,,Russia,Europe,,,Social Activist,Activism,Public Figure,29,843907,29100,23.4429,61.33333936
88915,Roger Vadim,Male,1928,Paris,,France,Europe,48.8567,2.3508,Film Director,Film And Theatre,Arts,30,1824830,60828,23.4427,61.33243497
296604,Menelek II of Ethiopia,Male,1844,Shewa,,Ethiopia,Africa,,,Politician,Government,Institutions,32,658942,20592,23.4419,61.32881742
294240,Jackie Stewart,Male,1939,Milton,,United Kingdom,Europe,55.93634,-4.51893,Racecar Driver,Individual Sports,Sports,37,1945472,52580,23.4407,61.32339109
161516,Maximilian Schell,Male,1930,Vienna,,Austria,Europe,48.2,16.36667,Actor,Film And Theatre,Arts,40,2147356,53684,23.4396,61.31841696
15622,James Cameron,Male,1954,Kapuskasing,,Canada,North America,49.41667,-82.43333,Film Director,Film And Theatre,Arts,70,20317098,290244,23.4395,61.31796477
106393,Queen Silvia of Sweden,Female,1943,Heidelberg,,Germany,Europe,49.41667,8.71667,Companion,Companions,Public Figure,36,2388500,66347,23.4394,61.31751257
154698,Will Smith,Male,1968,Philadelphia,PA,United States,North America,,,Actor,Film And Theatre,Arts,74,55709750,752834,23.4385,61.31344282
606690,Vittorio Alfieri,Male,1749,Asti,,Italy,Europe,44.9,8.2,Writer,Language,Humanities,30,1097945,36598,23.4364,61.30394675
16991,Keith Moon,Male,1946,Wembley,,United Kingdom,Europe,51.556,-0.3042,Musician,Music,Arts,29,7354518,253604,23.4351,61.29806823
168280,Dian Fossey,Female,1932,San Francisco-Bay Area,CA,United States,North America,37.78333,-122.41667,Biologist,Natural Sciences,Science & Technology,34,2891202,85035,23.4348,61.29671164
157550,Karl Schwarzschild,Male,1873,Frankfurt,,Germany,Europe,50.11667,8.68333,Physicist,Natural Sciences,Science & Technology,33,473478,14348,23.4342,61.29399848
354455,Jorge Sampaio,Male,1939,Lisbon,,Portugal,Europe,38.71389,-9.13944,Politician,Government,Institutions,36,447690,12436,23.4342,61.29399848
456746,Willis Lamb,Male,1913,Los Angeles,CA,United States,North America,34.05,-118.25,Physicist,Natural Sciences,Science & Technology,42,308888,7354,23.4334,61.29038093
70938,Patrick Stewart,Male,1940,Mirfield,,United Kingdom,Europe,53.6807,-1.6888,Actor,Film And Theatre,Arts,42,11934358,284151,23.4332,61.28947654
3092,Akira Toriyama,Male,1955,Nagoya,,Japan,Asia,35.18333,136.9,Comic Artist,Design,Arts,31,9256348,298592,23.4331,61.28902435
150883,Christian V of Denmark,Male,1646,Flensburg,,Germany,Europe,54.78194,9.43667,Politician,Government,Institutions,26,387451,14902,23.4328,61.28766776
1519807,Adolph von Menzel,Male,1815,WrocÅ‚aw,,Poland,Europe,51.1,17.03333,Artist,Fine Arts,Arts,27,618099,22893,23.4328,61.28766776
18622049,James Earl Jones,Male,1931,Arkabutla,MS,United States,North America,34.69889,-90.12222,Actor,Film And Theatre,Arts,36,7738304,214953,23.4324,61.28585899
30871737,Valdir Pereira,Male,1928,Campos dos Goytacazes,,Brazil,South America,-21.75389,-41.32389,Soccer Player,Team Sports,Sports,27,679837,25179,23.4322,61.2849546
761462,Hans von Seeckt,Male,1866,Schleswig,,Germany,Europe,54.51806,9.57028,Military Personnel,Military,Institutions,27,797423,29534,23.4314,61.28133705
728927,Friedrich Wilhelm August Froebel,Male,1782,OberweiÃŸbach,,Germany,Europe,50.58278,11.14444,Philosopher,Philosophy,Humanities,33,1977158,59914,23.4313,61.28088485
37332,J. Willard Gibbs,Male,1839,New Haven,CT,United States,North America,41.31,-72.92361,Physicist,Natural Sciences,Science & Technology,35,748159,21376,23.4305,61.2772673
97060,Ugo Foscolo,Male,1778,Zakynthos,,Greece,Europe,37.8,20.75,Writer,Language,Humanities,26,2412033,92771,23.4303,61.27636291
7577160,Richard WillstÃ¤tter,Male,1872,Karlsruhe,,Germany,Europe,49.00921,8.40395,Chemist,Natural Sciences,Science & Technology,37,248108,6706,23.4303,61.27636291
